match_id,date,map,map_number,team_A,team_B,winner,team_A_rank,team_B_rank,rank_diff,abs_rank_diff,picked_by_is_A,is_decider,map_winrate_A,map_winrate_B,recent_form_A,recent_form_B,winner_is_A,split_row,split_match
96406,2025-08-11,Train,3,fnatic,ECSTATIC,fnatic,21,31,-10,10,0,0,0.5555555555555556,0.7222222222222222,0.6,0.5,1,train,val
94995,2025-08-11,Dust2,4,HOTU,Metizport,HOTU,51,78,-27,27,1,0,0.5,0.0,0.14285714285714285,0.4,1,train,test
96202,2025-08-11,Overpass,4,Alliance,Sangal,Sangal,51,76,-25,25,0,0,0.5,0.6,0.4444444444444444,0.4,0,train,train
96407,2025-08-11,Dust2,4,HEROIC,Passion UA,Passion UA,14,32,-18,18,0,0,0.36363636363636365,0.45,0.7,0.4,0,train,test
94992,2025-08-11,Overpass,3,Sangal,Tricked,Sangal,76,51,25,25,1,0,0.6666666666666666,0.0,0.4,0.5,1,train,train
96407,2025-08-11,Ancient,3,HEROIC,Passion UA,HEROIC,14,32,-18,18,1,0,0.6666666666666666,0.5555555555555556,0.6,0.4,1,train,test
96405,2025-08-11,Ancient,4,Ninjas in Pyjamas,FUT,FUT,24,51,-27,27,0,0,0.6666666666666666,0.5,0.4,0.25,0,train,train
94995,2025-08-11,Overpass,3,HOTU,Metizport,HOTU,51,78,-27,27,0,0,0.5,0.6666666666666666,0.25,0.4,1,val,test
96201,2025-08-11,Ancient,3,Betera,Passion UA,Passion UA,51,32,19,19,1,0,0.0,0.5,0.4,0.4,0,train,val
96405,2025-08-11,Dust2,7,Ninjas in Pyjamas,FUT,FUT,24,51,-27,27,0,1,0.5,0.0,0.3,0.4,0,train,train
96205,2025-08-11,Ancient,3,BetBoom,TPuDCATb TPu,BetBoom,20,51,-31,31,0,0,0.5,0.0,0.3,0.6,1,train,train
96202,2025-08-11,Train,7,Alliance,Sangal,Alliance,51,76,-25,25,0,1,0.0,0.5,0.4,0.5,1,train,train
96406,2025-08-11,Dust2,4,fnatic,ECSTATIC,fnatic,21,31,-10,10,1,0,0.6666666666666666,0.6363636363636364,0.6,0.5,1,train,val
96214,2025-08-12,Dust2,4,QMISTRY,ENCE,ENCE,51,29,22,22,0,0,0.0,0.4444444444444444,0.3333333333333333,0.6,0,val,test
94893,2025-08-12,Mirage,7,Passion UA,CPH Wolves,Passion UA,32,51,-19,19,0,1,0.6153846153846154,0.0,0.5,0.3333333333333333,1,train,test
96276,2025-08-12,Ancient,3,RED Canids,Galorys,Galorys,75,51,24,24,0,0,0.5,0.5,0.9,0.5,0,train,train
96214,2025-08-12,Ancient,3,QMISTRY,ENCE,QMISTRY,51,29,22,22,1,0,1.0,0.5,0.25,0.7,1,train,test
96216,2025-08-12,Ancient,7,RUBY,OG,OG,51,30,21,21,0,1,0.3333333333333333,0.42857142857142855,0.5,0.5,0,val,train
94893,2025-08-12,Ancient,4,Passion UA,CPH Wolves,CPH Wolves,32,51,-19,19,0,0,0.5454545454545454,1.0,0.5,0.25,0,val,test
94893,2025-08-12,Dust2,3,Passion UA,CPH Wolves,Passion UA,32,51,-19,19,1,0,0.47619047619047616,0.0,0.5,0.4,1,test,test
96211,2025-08-12,Train,3,BIG,The Glecs,BIG,45,51,-6,6,0,0,0.3333333333333333,0.5,0.3,0.5,1,train,train
96211,2025-08-12,Ancient,4,BIG,The Glecs,The Glecs,45,51,-6,6,1,0,0.4,0.5,0.4,0.0,0,val,train
96211,2025-08-12,Mirage,7,BIG,The Glecs,BIG,45,51,-6,6,0,1,0.6875,0.5,0.4,0.5,1,val,train
96283,2025-08-12,Mirage,4,Fluxo,Dusty Roots,Dusty Roots,46,51,-5,5,1,0,0.4,0.5,0.4,0.375,0,train,train
96283,2025-08-12,Nuke,3,Fluxo,Dusty Roots,Dusty Roots,46,51,-5,5,0,0,0.5,0.5,0.4,0.4444444444444444,0,train,train
96215,2025-08-12,Mirage,4,Sashi,PARIVISION,PARIVISION,52,35,17,17,0,0,0.35294117647058826,0.631578947368421,0.6,0.7,0,train,train
96214,2025-08-12,Nuke,7,QMISTRY,ENCE,ENCE,51,29,22,22,0,1,0.5,0.3333333333333333,0.4,0.6,0,val,test
94894,2025-08-12,Nuke,4,Alliance,SINNERS,SINNERS,51,74,-23,23,0,0,0.0,0.42857142857142855,0.5,0.6,0,train,train
94894,2025-08-12,Dust2,3,Alliance,SINNERS,Alliance,51,74,-23,23,1,0,0.5,0.5,0.4,0.7,1,train,train
96212,2025-08-12,Train,4,Iberian Soul,GUN5,Iberian Soul,51,88,-37,37,1,0,0.0,0.3333333333333333,0.5,0.6,1,train,train
96216,2025-08-12,Nuke,4,RUBY,OG,OG,51,30,21,21,0,0,0.5,1.0,0.4,0.6,0,train,train
96216,2025-08-12,Mirage,3,RUBY,OG,RUBY,51,30,21,21,1,0,0.5,0.375,0.3,0.7,1,test,train
96215,2025-08-12,Inferno,3,Sashi,PARIVISION,PARIVISION,52,35,17,17,1,0,0.5384615384615384,0.7272727272727273,0.5,0.8,0,train,train
94894,2025-08-12,Overpass,7,Alliance,SINNERS,SINNERS,51,74,-23,23,0,1,0.0,1.0,0.4,0.6,0,val,train
96278,2025-08-12,Dust2,7,Imperial,ShindeN,Imperial,34,51,-17,17,0,1,0.7,0.0,0.5,0.4444444444444444,1,train,train
96278,2025-08-12,Nuke,4,Imperial,ShindeN,ShindeN,34,51,-17,17,1,0,0.6,0.6666666666666666,0.6,0.4,0,train,train
96278,2025-08-12,Mirage,3,Imperial,ShindeN,ShindeN,34,51,-17,17,0,0,0.75,0.6666666666666666,0.5,0.4,0,train,train
96279,2025-08-12,Overpass,3,Sharks,GameHunters,Sharks,63,51,12,12,0,0,0.5,0.5,0.4,0.2857142857142857,1,test,train
96209,2025-08-12,Train,4,Johnny Speeds,SAW,Johnny Speeds,51,22,29,29,0,0,0.5,0.4,0.625,0.6,1,val,val
96276,2025-08-12,Mirage,4,RED Canids,Galorys,RED Canids,75,51,24,24,1,0,0.7142857142857143,0.5,0.8,1.0,1,train,train
96212,2025-08-12,Ancient,3,Iberian Soul,GUN5,Iberian Soul,51,88,-37,37,0,0,0.5714285714285714,0.5789473684210527,0.6,0.5,1,train,train
96279,2025-08-12,Inferno,4,Sharks,GameHunters,Sharks,63,51,12,12,1,0,0.5,0.5,0.5,0.25,1,test,train
96209,2025-08-12,Overpass,3,Johnny Speeds,SAW,Johnny Speeds,51,22,29,29,1,0,0.5,0.5,0.6666666666666666,0.5,1,train,val
96646,2025-08-13,Dust2,4,9INE,BIG,9INE,51,45,6,6,0,0,0.2857142857142857,0.38461538461538464,0.5,0.5,1,train,train
95181,2025-08-13,Nuke,3,Wildcard,Chicken Coop,Wildcard,61,51,10,10,1,0,0.5555555555555556,0.5,0.4,0.0,1,train,train
96645,2025-08-13,Mirage,3,Ninjas in Pyjamas,9INE,Ninjas in Pyjamas,24,51,-27,27,1,0,0.5,0.5,0.3,0.6,1,train,train
96645,2025-08-13,Ancient,4,Ninjas in Pyjamas,9INE,9INE,24,51,-27,27,0,0,0.6153846153846154,0.2,0.4,0.5,0,train,train
94899,2025-08-13,Overpass,4,500,Passion UA,500,51,32,19,19,1,0,0.5,0.0,0.4,0.5,1,train,train
94897,2025-08-13,Mirage,3,ENCE,Partizan,ENCE,29,51,-22,22,1,0,0.5,0.4,0.7,0.6,1,test,test
96315,2025-08-13,Overpass,4,M80,Aether,M80,37,51,-14,14,1,0,1.0,0.5,1.0,0.5,1,train,train
94899,2025-08-13,Dust2,3,500,Passion UA,Passion UA,51,32,19,19,0,0,0.3333333333333333,0.5,0.5,0.4,0,train,train
96315,2025-08-13,Dust2,3,M80,Aether,M80,37,51,-14,14,0,0,0.16666666666666666,0.5,1.0,0.0,1,val,train
96640,2025-08-13,Ancient,3,fnatic,PARIVISION,PARIVISION,21,35,-14,14,0,0,0.25,0.5,0.6,0.9,0,train,train
96641,2025-08-13,Ancient,7,ENCE,PARIVISION,PARIVISION,29,35,-6,6,0,1,0.46153846153846156,0.5217391304347826,0.7,0.9,0,val,val
96640,2025-08-13,Mirage,7,fnatic,PARIVISION,PARIVISION,21,35,-14,14,0,1,0.3333333333333333,0.65,0.6,0.9,0,train,train
95182,2025-08-13,Ancient,4,M80,Marsborne,M80,37,51,-14,14,1,0,0.7142857142857143,0.5,1.0,0.5,1,val,val
94968,2025-08-13,Nuke,3,Sharks,ODDIK,ODDIK,63,51,12,12,0,0,0.5714285714285714,0.6,0.5,0.3,0,train,train
94968,2025-08-13,Ancient,4,Sharks,ODDIK,ODDIK,63,51,12,12,1,0,0.625,0.5,0.4,0.3,0,test,train
94897,2025-08-13,Dust2,4,ENCE,Partizan,ENCE,29,51,-22,22,0,0,0.5,0.5,0.6,0.5,1,train,test
96641,2025-08-13,Mirage,4,ENCE,PARIVISION,PARIVISION,29,35,-6,6,1,0,0.5454545454545454,0.6666666666666666,0.7,1.0,0,train,val
96641,2025-08-13,Dust2,3,ENCE,PARIVISION,ENCE,29,35,-6,6,0,0,0.5454545454545454,0.8,0.7,1.0,1,train,val
96646,2025-08-13,Overpass,3,9INE,BIG,BIG,51,45,6,6,1,0,0.5,0.5,0.6,0.5,0,test,train
96646,2025-08-13,Ancient,7,9INE,BIG,9INE,51,45,6,6,0,1,0.3333333333333333,0.36363636363636365,0.6,0.6,1,train,train
96640,2025-08-13,Train,4,fnatic,PARIVISION,fnatic,21,35,-14,14,1,0,0.6,0.6666666666666666,0.6,0.9,1,train,train
96645,2025-08-13,Overpass,7,Ninjas in Pyjamas,9INE,9INE,24,51,-27,27,0,1,1.0,0.3333333333333333,0.4,0.6,0,train,train
95181,2025-08-13,Train,4,Wildcard,Chicken Coop,Wildcard,61,51,10,10,0,0,0.6666666666666666,0.5,0.4,0.0,1,train,train
96644,2025-08-13,Mirage,3,BIG,Passion UA,BIG,45,32,13,13,0,0,0.7058823529411765,0.6296296296296297,0.5,0.5,1,train,train
95000,2025-08-13,Overpass,4,GUN5,9INE,9INE,88,51,37,37,0,0,0.5,0.5,0.4,0.6,0,train,train
96471,2025-08-13,Ancient,3,The Glecs,SAW,The Glecs,51,22,29,29,1,0,1.0,0.5555555555555556,0.3333333333333333,0.5,1,train,test
96471,2025-08-13,Inferno,4,The Glecs,SAW,The Glecs,51,22,29,29,0,0,0.5,0.3333333333333333,0.5,0.4,1,val,test
96414,2025-08-13,Overpass,3,Eternal Fire,HEROIC Academy,Eternal Fire,87,51,36,36,1,0,0.6666666666666666,0.5,0.4,0.5,1,train,train
94899,2025-08-13,Ancient,7,500,Passion UA,500,51,32,19,19,0,1,0.0,0.5,0.4,0.5,1,train,train
95002,2025-08-13,Overpass,3,Sangal,Metizport,Sangal,76,78,-2,2,1,0,0.7142857142857143,0.5,0.5,0.4,1,train,train
96414,2025-08-13,Nuke,4,Eternal Fire,HEROIC Academy,Eternal Fire,87,51,36,36,0,0,0.2,0.5,0.5,0.0,1,train,train
94969,2025-08-13,Inferno,7,Imperial,RED Canids,Imperial,34,75,-41,41,0,1,0.5,0.8,0.5,0.8,1,val,val
95002,2025-08-13,Mirage,4,Sangal,Metizport,Sangal,76,78,-2,2,0,0,0.5454545454545454,0.3333333333333333,0.5,0.3,1,train,train
94969,2025-08-13,Nuke,4,Imperial,RED Canids,RED Canids,34,75,-41,41,1,0,0.5,0.6153846153846154,0.5,0.7,0,train,val
94969,2025-08-13,Mirage,3,Imperial,RED Canids,Imperial,34,75,-41,41,0,0,0.6,0.7333333333333333,0.4,0.7,1,train,val
95000,2025-08-13,Nuke,3,GUN5,9INE,9INE,88,51,37,37,1,0,0.6666666666666666,0.3333333333333333,0.3,0.6,0,train,train
96644,2025-08-13,Train,4,BIG,Passion UA,BIG,45,32,13,13,1,0,0.5,0.3333333333333333,0.5,0.5,1,train,train
95182,2025-08-13,Inferno,3,M80,Marsborne,M80,37,51,-14,14,0,0,0.6,1.0,1.0,0.4,1,train,val
94901,2025-08-14,Ancient,3,ENCE,Betclic,ENCE,29,51,-22,22,1,0,0.42857142857142855,0.5,0.7,0.3,1,train,train
96220,2025-08-14,Mirage,4,The MongolZ,Aurora,The MongolZ,3,6,-3,3,1,0,0.6875,0.5882352941176471,0.5,0.5,1,val,train
94971,2025-08-14,Mirage,4,Sharks,RED Canids,RED Canids,63,75,-12,12,0,0,0.6,0.6875,0.4,0.6,0,train,train
94971,2025-08-14,Inferno,3,Sharks,RED Canids,Sharks,63,75,-12,12,1,0,0.5555555555555556,0.6666666666666666,0.3,0.6,1,train,train
94903,2025-08-14,Mirage,7,ENCE,SINNERS,ENCE,29,74,-45,45,0,1,0.5,0.5,0.7,0.6,1,train,train
96655,2025-08-14,Nuke,4,ECSTATIC,JiJieHao,JiJieHao,31,51,-20,20,1,0,0.65,0.5,0.4,0.2,0,train,test
96655,2025-08-14,Dust2,3,ECSTATIC,JiJieHao,JiJieHao,31,51,-20,20,0,0,0.5833333333333334,0.3333333333333333,0.3,0.3,0,train,test
94903,2025-08-14,Dust2,4,ENCE,SINNERS,ENCE,29,74,-45,45,1,0,0.5833333333333334,0.3333333333333333,0.7,0.6,1,train,train
96416,2025-08-14,Nuke,3,Imperial Valkyries,Eternal Fire,Eternal Fire,51,87,-36,36,0,0,0.5,0.3333333333333333,0.0,0.5,0,train,test
96654,2025-08-14,Mirage,3,TNL,OG,OG,51,30,21,21,1,0,0.4,0.3333333333333333,0.5,0.7,0,train,val
96654,2025-08-14,Nuke,4,TNL,OG,OG,51,30,21,21,0,0,0.4444444444444444,1.0,0.4,0.7,0,train,val
94971,2025-08-14,Nuke,7,Sharks,RED Canids,Sharks,63,75,-12,12,0,1,0.5,0.6428571428571429,0.4,0.5,1,train,train
94901,2025-08-14,Mirage,4,ENCE,Betclic,ENCE,29,51,-22,22,0,0,0.5384615384615384,0.6,0.7,0.3,1,train,train
94902,2025-08-14,Overpass,3,500,SINNERS,SINNERS,51,74,-23,23,1,0,1.0,1.0,0.5,0.6,0,train,val
95004,2025-08-14,Mirage,4,Nexus,GUN5,Nexus,51,88,-37,37,1,0,0.6666666666666666,0.5714285714285714,0.4,0.2,1,train,train
96620,2025-08-14,Overpass,3,TBO,Rare Atom,Rare Atom,51,36,15,15,1,0,0.5,0.5,0.5,0.7,0,train,val
96620,2025-08-14,Mirage,4,TBO,Rare Atom,Rare Atom,51,36,15,15,0,0,0.5,0.8333333333333334,0.0,0.7,0,train,val
96220,2025-08-14,Dust2,3,The MongolZ,Aurora,The MongolZ,3,6,-3,3,0,0,0.625,0.6666666666666666,0.5,0.5,1,train,train
96472,2025-08-14,Mirage,7,Zero Tenacity,Partizan,Zero Tenacity,59,51,8,8,0,1,0.5625,0.3333333333333333,0.3,0.4,1,train,val
96472,2025-08-14,Nuke,3,Zero Tenacity,Partizan,Zero Tenacity,59,51,8,8,1,0,0.5,0.3333333333333333,0.4,0.3,1,train,val
95006,2025-08-14,Inferno,3,ECLOT,Metizport,Metizport,51,78,-27,27,1,0,0.625,0.5,0.7,0.3,0,val,train
95006,2025-08-14,Mirage,4,ECLOT,Metizport,Metizport,51,78,-27,27,0,0,0.3333333333333333,0.3076923076923077,0.7,0.4,0,train,train
95004,2025-08-14,Inferno,3,Nexus,GUN5,Nexus,51,88,-37,37,0,0,0.16666666666666666,0.7,0.5,0.1,1,test,train
96219,2025-08-14,Nuke,3,MOUZ,Astralis,MOUZ,4,11,-7,7,0,0,0.5384615384615384,0.6666666666666666,0.6,0.3,1,train,train
94970,2025-08-14,Dust2,3,ODDIK,Imperial,Imperial,51,34,17,17,0,0,0.14285714285714285,0.7272727272727273,0.3,0.4,0,train,train
94970,2025-08-14,Train,4,ODDIK,Imperial,Imperial,51,34,17,17,1,0,1.0,0.0,0.3,0.5,0,train,train
96416,2025-08-14,Mirage,4,Imperial Valkyries,Eternal Fire,Eternal Fire,51,87,-36,36,1,0,0.0,0.75,0.0,0.6,0,train,test
96472,2025-08-14,Inferno,4,Zero Tenacity,Partizan,Partizan,59,51,8,8,0,0,0.35714285714285715,0.6666666666666666,0.4,0.2,0,train,val
94902,2025-08-14,Nuke,4,500,SINNERS,SINNERS,51,74,-23,23,0,0,0.0,0.5,0.5,0.6,0,test,val
96219,2025-08-14,Mirage,4,MOUZ,Astralis,MOUZ,4,11,-7,7,1,0,0.6875,0.46153846153846156,0.6,0.3,1,train,train
94903,2025-08-14,Nuke,3,ENCE,SINNERS,SINNERS,29,74,-45,45,0,0,0.4,0.5555555555555556,0.8,0.7,0,train,train
96565,2025-08-15,Inferno,3,Marsborne,M80,M80,51,37,14,14,1,0,0.5,0.6666666666666666,0.3333333333333333,1.0,0,train,train
96565,2025-08-15,Overpass,4,Marsborne,M80,M80,51,37,14,14,0,0,0.0,1.0,0.2857142857142857,1.0,0,train,train
95186,2025-08-15,Train,4,NRG,Wildcard,NRG,51,61,-10,10,1,0,0.0,0.75,0.2,0.4,1,train,train
96222,2025-08-15,Overpass,4,Spirit,Virtus.pro,Spirit,1,18,-17,17,0,0,0.5,0.75,0.8,0.5,1,train,train
95087,2025-08-15,Mirage,7,Eternal Fire,WOPA,WOPA,87,51,36,36,0,1,0.8,0.5,0.6,0.5,0,train,train
96652,2025-08-15,Train,7,Nemiga,Spirit Academy,Spirit Academy,41,51,-10,10,0,1,0.6,0.6666666666666666,0.5,0.6,0,train,train
96652,2025-08-15,Mirage,4,Nemiga,Spirit Academy,Nemiga,41,51,-10,10,1,0,0.4166666666666667,0.5,0.4,0.7,1,train,train
96652,2025-08-15,Dust2,3,Nemiga,Spirit Academy,Spirit Academy,41,51,-10,10,0,0,0.5625,1.0,0.4,0.6,0,train,train
96551,2025-08-15,Nuke,4,9z,ex-W7M,9z,50,51,-1,1,1,0,0.6,0.0,0.6,0.3333333333333333,1,val,train
96551,2025-08-15,Inferno,3,9z,ex-W7M,9z,50,51,-1,1,0,0,0.0,0.5,0.7,0.3,1,train,train
95087,2025-08-15,Train,4,Eternal Fire,WOPA,WOPA,87,51,36,36,0,0,0.3333333333333333,0.5,0.6,1.0,0,train,train
95087,2025-08-15,Inferno,3,Eternal Fire,WOPA,Eternal Fire,87,51,36,36,1,0,0.5,0.5,0.5,1.0,1,train,train
96418,2025-08-15,Inferno,4,SINNERS,Leo,SINNERS,74,51,23,23,1,0,0.6,0.5,0.7,0.3333333333333333,1,train,test
96418,2025-08-15,Ancient,3,SINNERS,Leo,SINNERS,74,51,23,23,0,0,0.3333333333333333,0.5,0.7,0.25,1,train,test
94973,2025-08-15,Inferno,4,Imperial,ODDIK,Imperial,34,51,-17,17,1,0,0.5454545454545454,0.0,0.5,0.3,1,test,train
94973,2025-08-15,Nuke,3,Imperial,ODDIK,Imperial,34,51,-17,17,0,0,0.42857142857142855,0.6666666666666666,0.6,0.3,1,val,train
95010,2025-08-15,Train,7,ARCRED,Sangal,ARCRED,51,76,-25,25,0,1,1.0,0.4444444444444444,0.2,0.5,1,train,test
95010,2025-08-15,Inferno,4,ARCRED,Sangal,Sangal,51,76,-25,25,0,0,0.0,0.1,0.3333333333333333,0.5,0,train,test
95010,2025-08-15,Mirage,3,ARCRED,Sangal,ARCRED,51,76,-25,25,1,0,0.5,0.5833333333333334,0.2857142857142857,0.5,1,train,test
95186,2025-08-15,Nuke,3,NRG,Wildcard,NRG,51,61,-10,10,0,0,0.3333333333333333,0.6,0.2,0.4,1,val,train
96555,2025-08-15,Inferno,3,Sharks,BESTIA,BESTIA,63,53,10,10,0,0,0.6,0.6666666666666666,0.5,0.8,0,train,val
96555,2025-08-15,Mirage,4,Sharks,BESTIA,BESTIA,63,53,10,10,1,0,0.5,0.5,0.4,0.9,0,train,val
96222,2025-08-15,Ancient,3,Spirit,Virtus.pro,Spirit,1,18,-17,17,1,0,0.6666666666666666,0.1111111111111111,0.8,0.4,1,train,train
96223,2025-08-16,Mirage,4,MOUZ,Spirit,Spirit,4,1,3,3,1,0,0.7058823529411765,0.7272727272727273,0.6,0.8,0,test,val
96589,2025-08-16,Ancient,3,PARIVISION,ENCE,ENCE,35,29,6,6,1,0,0.5416666666666666,0.4666666666666667,0.8,0.7,0,train,train
96287,2025-08-16,Dust2,7,BESTIA,ex-W7M,BESTIA,53,51,2,2,0,1,0.5555555555555556,0.5,1.0,0.3,1,train,train
96589,2025-08-16,Mirage,7,PARIVISION,ENCE,PARIVISION,35,29,6,6,0,1,0.6818181818181818,0.5714285714285714,0.7,0.7,1,train,train
96643,2025-08-16,Dust2,3,ENCE,fnatic,fnatic,29,21,8,8,1,0,0.6153846153846154,0.7142857142857143,0.7,0.6,0,train,train
96643,2025-08-16,Train,4,ENCE,fnatic,ENCE,29,21,8,8,0,0,0.375,0.6363636363636364,0.6,0.6,1,train,train
96643,2025-08-16,Ancient,7,ENCE,fnatic,fnatic,29,21,8,8,0,1,0.5,0.2222222222222222,0.7,0.5,0,test,train
96589,2025-08-16,Dust2,4,PARIVISION,ENCE,PARIVISION,35,29,6,6,0,0,0.75,0.5714285714285714,0.7,0.6,1,train,train
96224,2025-08-16,Mirage,3,Vitality,The MongolZ,The MongolZ,2,3,-1,1,0,0,0.6666666666666666,0.7058823529411765,0.8,0.6,0,test,val
96224,2025-08-16,Inferno,4,Vitality,The MongolZ,The MongolZ,2,3,-1,1,1,0,0.8571428571428571,0.3333333333333333,0.7,0.7,0,train,val
96289,2025-08-16,Nuke,3,Fluxo,R2,Fluxo,46,51,-5,5,0,0,0.4,0.5,0.4,0.5,1,train,test
96289,2025-08-16,Ancient,4,Fluxo,R2,Fluxo,46,51,-5,5,1,0,0.875,0.5,0.4,0.0,1,val,test
96658,2025-08-16,Inferno,4,JiJieHao,ECSTATIC,ECSTATIC,51,31,20,20,0,0,0.0,0.7142857142857143,0.4,0.3,0,train,train
96223,2025-08-16,Ancient,3,MOUZ,Spirit,Spirit,4,1,3,3,0,0,0.5,0.7142857142857143,0.6,0.8,0,train,val
96421,2025-08-16,Nuke,4,SINNERS,Betera,Betera,74,51,23,23,1,0,0.6,0.0,0.7,0.4,0,val,val
96421,2025-08-16,Dust2,3,SINNERS,Betera,Betera,74,51,23,23,0,0,0.25,0.75,0.6,0.5,0,train,val
96287,2025-08-16,Overpass,3,BESTIA,ex-W7M,BESTIA,53,51,2,2,0,0,1.0,0.5,1.0,0.2,1,val,train
96287,2025-08-16,Ancient,4,BESTIA,ex-W7M,ex-W7M,53,51,2,2,1,0,0.6,0.5,1.0,0.2,0,test,train
96658,2025-08-16,Mirage,3,JiJieHao,ECSTATIC,ECSTATIC,51,31,20,20,1,0,0.0,1.0,0.4,0.4,0,test,train
95015,2025-08-17,Mirage,3,Sangal,Nexus,Sangal,76,51,25,25,0,0,0.5384615384615384,0.7142857142857143,0.5,0.5,1,val,train
95017,2025-08-17,Mirage,4,JiJieHao,Metizport,Metizport,51,78,-27,27,0,0,0.0,0.35714285714285715,0.4,0.4,0,test,train
96919,2025-08-17,Nuke,4,Wildcard,Getting Info,Getting Info,61,51,10,10,1,0,0.5454545454545454,0.0,0.3,0.2857142857142857,0,val,train
95015,2025-08-17,Nuke,7,Sangal,Nexus,Nexus,76,51,25,25,0,1,0.46153846153846156,0.8,0.6,0.4,0,train,train
95015,2025-08-17,Inferno,4,Sangal,Nexus,Nexus,76,51,25,25,1,0,0.18181818181818182,0.2857142857142857,0.6,0.5,0,train,train
96919,2025-08-17,Ancient,3,Wildcard,Getting Info,Getting Info,61,51,10,10,0,0,0.5,0.5,0.3,0.375,0,train,train
95017,2025-08-17,Dust2,3,JiJieHao,Metizport,JiJieHao,51,78,-27,27,1,0,0.5,0.0,0.3,0.4,1,test,train
95017,2025-08-17,Ancient,7,JiJieHao,Metizport,JiJieHao,51,78,-27,27,0,1,0.0,0.5,0.3,0.3,1,train,train
96292,2025-08-17,Overpass,4,RED Canids,Flamengo,RED Canids,75,51,24,24,0,0,0.5,0.5,0.5,0.14285714285714285,1,train,train
96662,2025-08-17,Mirage,4,Iberian Soul,fnatic,Iberian Soul,51,21,30,30,0,0,0.5,0.3,0.6,0.5,1,train,train
96662,2025-08-17,Overpass,7,Iberian Soul,fnatic,Iberian Soul,51,21,30,30,0,1,0.5,1.0,0.7,0.5,1,val,train
96292,2025-08-17,Mirage,7,RED Canids,Flamengo,Flamengo,75,51,24,24,0,1,0.7058823529411765,0.5,0.5,0.125,0,train,train
96292,2025-08-17,Inferno,3,RED Canids,Flamengo,Flamengo,75,51,24,24,1,0,0.5714285714285714,0.5,0.4,0.2222222222222222,0,train,train
96422,2025-08-17,Inferno,4,Leo,SINNERS,SINNERS,51,74,-23,23,0,0,0.0,0.6363636363636364,0.2,0.6,0,train,train
96422,2025-08-17,Dust2,3,Leo,SINNERS,SINNERS,51,74,-23,23,1,0,0.5,0.2,0.16666666666666666,0.6,0,train,train
96293,2025-08-17,Mirage,4,Sharks,Bounty Hunters,Sharks,63,51,12,12,0,0,0.42857142857142855,0.0,0.4,0.1,1,val,test
96293,2025-08-17,Nuke,3,Sharks,Bounty Hunters,Sharks,63,51,12,12,1,0,0.5555555555555556,0.2,0.5,0.1,1,train,test
96662,2025-08-17,Inferno,3,Iberian Soul,fnatic,fnatic,51,21,30,30,1,0,0.8,0.6666666666666666,0.7,0.5,0,train,train
96225,2025-08-17,Ancient,5,Spirit,The MongolZ,Spirit,1,3,-2,2,1,0,0.75,0.6666666666666666,0.8,0.8,1,val,test
96921,2025-08-17,Overpass,4,BLUEJAYS,M80,M80,51,37,14,14,0,0,0.0,1.0,0.3,1.0,0,test,train
96225,2025-08-17,Nuke,3,Spirit,The MongolZ,Spirit,1,3,-2,2,1,0,0.6666666666666666,0.625,0.8,0.8,1,train,test
96660,2025-08-17,Nuke,7,9INE,BIG,9INE,51,45,6,6,0,1,0.5,0.4166666666666667,0.6,0.6,1,train,train
96921,2025-08-17,Dust2,3,BLUEJAYS,M80,BLUEJAYS,51,37,14,14,1,0,0.5,0.2857142857142857,0.3,1.0,1,train,train
96225,2025-08-17,Mirage,4,Spirit,The MongolZ,Spirit,1,3,-2,2,0,0,0.75,0.7222222222222222,0.9,0.7,1,train,test
96660,2025-08-17,Inferno,4,9INE,BIG,9INE,51,45,6,6,1,0,0.3333333333333333,0.38461538461538464,0.7,0.5,1,val,train
96661,2025-08-17,Nuke,4,OG,FUT,OG,30,51,-21,21,1,0,1.0,0.0,0.8,0.5,1,train,train
96660,2025-08-17,Train,3,9INE,BIG,BIG,51,45,6,6,0,0,0.4,0.6,0.8,0.5,0,val,train
96921,2025-08-17,Mirage,7,BLUEJAYS,M80,M80,51,37,14,14,0,1,0.25,0.6666666666666666,0.4,0.9,0,train,train
96661,2025-08-17,Mirage,3,OG,FUT,OG,30,51,-21,21,0,0,0.4,0.5,0.9,0.42857142857142855,1,train,train
96298,2025-08-18,Train,4,9z,ODDIK,9z,50,51,-1,1,0,0,1.0,0.6666666666666666,0.8,0.3,1,train,train
96429,2025-08-18,Mirage,3,Eternal Fire,SINNERS,SINNERS,87,74,13,13,0,0,0.6666666666666666,0.45454545454545453,0.6,0.7,0,train,train
96429,2025-08-18,Dust2,4,Eternal Fire,SINNERS,Eternal Fire,87,74,13,13,1,0,0.42857142857142855,0.3333333333333333,0.6,0.8,1,train,train
96296,2025-08-18,Mirage,7,BESTIA,Fluxo,Fluxo,53,46,7,7,0,1,0.5555555555555556,0.3333333333333333,0.9,0.5,0,train,train
96296,2025-08-18,Inferno,4,BESTIA,Fluxo,Fluxo,53,46,7,7,1,0,0.7142857142857143,0.25,0.8,0.6,0,train,train
96297,2025-08-18,Mirage,4,2GAME,Sharks,Sharks,51,63,-12,12,1,0,0.3333333333333333,0.5,0.6,0.5,0,train,val
96297,2025-08-18,Nuke,3,2GAME,Sharks,Sharks,51,63,-12,12,0,0,0.6666666666666666,0.6,0.6,0.5,0,train,val
