match_id,date,map,map_order,picked_by,team_A,team_B,team_A_rank,team_B_rank,winner
90360,2025-06-06,Train,4,Sashi,Sashi,SINNERS,52,74,Sashi
90360,2025-06-06,Ancient,7,decider,Sashi,SINNERS,52,74,Sashi
89511,2025-05-28,Inferno,3,Iberian Soul,Iberian Soul,Sashi,51,52,Iberian Soul
89511,2025-05-28,Mirage,4,Sashi,Iberian Soul,Sashi,51,52,Iberian Soul
89217,2025-05-26,Nuke,4,Sashi,Astrum,Sashi,51,52,Astrum
89217,2025-05-26,Train,7,decider,Astrum,Sashi,51,52,Astrum
89444,2025-05-22,Ancient,3,ECLOT,ECLOT,Sashi,51,52,ECLOT
89444,2025-05-22,Train,4,Sashi,ECLOT,Sashi,51,52,Sashi
89444,2025-05-22,Inferno,7,decider,ECLOT,Sashi,51,52,ECLOT
89644,2025-05-22,Nuke,3,Sashi,FAVBET,Sashi,51,52,Sashi
89644,2025-05-22,Anubis,4,FAVBET,FAVBET,Sashi,51,52,Sashi
89193,2025-05-20,Train,3,Sashi,Fire Flux,Sashi,51,52,Sashi
89193,2025-05-20,Anubis,4,Fire Flux,Fire Flux,Sashi,51,52,Fire Flux
89193,2025-05-20,Inferno,7,decider,Fire Flux,Sashi,51,52,Sashi
89244,2025-05-17,Anubis,3,Zero Tenacity,Zero Tenacity,Sashi,59,52,Sashi
89244,2025-05-17,Mirage,4,Sashi,Zero Tenacity,Sashi,59,52,Zero Tenacity
89244,2025-05-17,Nuke,7,decider,Zero Tenacity,Sashi,59,52,Zero Tenacity
88504,2025-05-15,Mirage,3,Sashi,ECLOT,Sashi,51,52,ECLOT
88504,2025-05-15,Ancient,4,ECLOT,ECLOT,Sashi,51,52,ECLOT
88666,2025-05-15,Inferno,3,Sashi,Passion UA,Sashi,32,52,Passion UA
88666,2025-05-15,Mirage,4,Passion UA,Passion UA,Sashi,32,52,Sashi
88666,2025-05-15,Ancient,7,decider,Passion UA,Sashi,32,52,Passion UA
88799,2025-05-14,Ancient,3,ECLOT,ECLOT,Sashi,51,52,Sashi
88799,2025-05-14,Inferno,4,Sashi,ECLOT,Sashi,51,52,ECLOT
88799,2025-05-14,Mirage,7,decider,ECLOT,Sashi,51,52,Sashi
88797,2025-05-13,Inferno,3,Sashi,Passion UA,Sashi,32,52,Sashi
88797,2025-05-13,Mirage,4,Passion UA,Passion UA,Sashi,32,52,Passion UA
88797,2025-05-13,Anubis,7,decider,Passion UA,Sashi,32,52,Passion UA
88848,2025-05-13,Mirage,3,CYBERSHOKE,Sashi,CYBERSHOKE,52,51,CYBERSHOKE
88848,2025-05-13,Nuke,4,Sashi,Sashi,CYBERSHOKE,52,51,Sashi
88848,2025-05-13,Ancient,7,decider,Sashi,CYBERSHOKE,52,51,CYBERSHOKE
88657,2025-05-11,Mirage,3,CYBERSHOKE,CYBERSHOKE,Sashi,51,52,Sashi
88657,2025-05-11,Nuke,4,Sashi,CYBERSHOKE,Sashi,51,52,Sashi
88657,2025-05-11,Ancient,7,decider,CYBERSHOKE,Sashi,51,52,Sashi
88498,2025-05-08,Nuke,3,Sashi,JANO,Sashi,51,52,JANO
88498,2025-05-08,Train,4,JANO,JANO,Sashi,51,52,Sashi
88498,2025-05-08,Mirage,7,decider,JANO,Sashi,51,52,Sashi
99083,2025-09-12,Mirage,3,Keyd Stars,Keyd Stars,BESTIA,51,53,BESTIA
99083,2025-09-12,Inferno,4,BESTIA,Keyd Stars,BESTIA,51,53,Keyd Stars
99083,2025-09-12,Ancient,7,decider,Keyd Stars,BESTIA,51,53,BESTIA
98668,2025-09-09,Mirage,3,Yawara,BESTIA,Yawara,53,51,Yawara
98668,2025-09-09,Nuke,4,BESTIA,BESTIA,Yawara,53,51,BESTIA
98668,2025-09-09,Ancient,7,decider,BESTIA,Yawara,53,51,Yawara
97040,2025-08-30,Mirage,3,RED Canids,RED Canids,BESTIA,75,53,BESTIA
97040,2025-08-30,Ancient,4,BESTIA,RED Canids,BESTIA,75,53,BESTIA
97037,2025-08-27,Dust2,3,Flamengo,BESTIA,Flamengo,53,51,BESTIA
97037,2025-08-27,Ancient,4,BESTIA,BESTIA,Flamengo,53,51,BESTIA
96287,2025-08-16,Overpass,3,ex-W7M,BESTIA,ex-W7M,53,51,BESTIA
96287,2025-08-16,Ancient,4,BESTIA,BESTIA,ex-W7M,53,51,ex-W7M
96287,2025-08-16,Dust2,7,decider,BESTIA,ex-W7M,53,51,BESTIA
96555,2025-08-15,Inferno,3,BESTIA,Sharks,BESTIA,63,53,BESTIA
96555,2025-08-15,Mirage,4,Sharks,Sharks,BESTIA,63,53,BESTIA
94585,2025-08-05,Dust2,3,BESTIA,BESTIA,Yawara,53,51,BESTIA
94585,2025-08-05,Overpass,4,Yawara,BESTIA,Yawara,53,51,BESTIA
94581,2025-08-04,Inferno,3,BESTIA,Sharks,BESTIA,63,53,BESTIA
94581,2025-08-04,Ancient,4,Sharks,Sharks,BESTIA,63,53,BESTIA
94576,2025-08-02,Dust2,3,2GAME,BESTIA,2GAME,53,51,BESTIA
94576,2025-08-02,Inferno,4,BESTIA,BESTIA,2GAME,53,51,2GAME
94576,2025-08-02,Nuke,7,decider,BESTIA,2GAME,53,51,BESTIA
94529,2025-07-28,Mirage,3,ShindeN,BESTIA,ShindeN,53,51,ShindeN
94529,2025-07-28,Nuke,4,BESTIA,BESTIA,ShindeN,53,51,ShindeN
92492,2025-07-09,Nuke,3,BESTIA,BESTIA,ex-W7M,53,51,BESTIA
92492,2025-07-09,Inferno,4,ex-W7M,BESTIA,ex-W7M,53,51,BESTIA
92490,2025-07-08,Inferno,3,BESTIA,RED Canids,BESTIA,75,53,RED Canids
92490,2025-07-08,Mirage,4,RED Canids,RED Canids,BESTIA,75,53,RED Canids
92489,2025-07-08,Nuke,3,BESTIA,BESTIA,ex-W7M,53,51,BESTIA
92489,2025-07-08,Dust2,4,ex-W7M,BESTIA,ex-W7M,53,51,BESTIA
91225,2025-06-26,Dust2,3,2GAME,BESTIA,2GAME,53,51,2GAME
91225,2025-06-26,Mirage,4,BESTIA,BESTIA,2GAME,53,51,2GAME
91223,2025-06-26,Mirage,3,BESTIA,KRÜ,BESTIA,51,53,BESTIA
91223,2025-06-26,Dust2,4,KRÜ,KRÜ,BESTIA,51,53,KRÜ
91223,2025-06-26,Nuke,7,decider,KRÜ,BESTIA,51,53,BESTIA
91220,2025-06-25,Ancient,3,Flamengo,BESTIA,Flamengo,53,51,BESTIA
91220,2025-06-25,Mirage,4,BESTIA,BESTIA,Flamengo,53,51,Flamengo
91220,2025-06-25,Nuke,7,decider,BESTIA,Flamengo,53,51,BESTIA
86950,2025-04-17,Mirage,3,BESTIA,Sharks,BESTIA,63,53,BESTIA
86950,2025-04-17,Nuke,4,Sharks,Sharks,BESTIA,63,53,BESTIA
86948,2025-04-16,Inferno,3,RED Canids,BESTIA,RED Canids,53,75,BESTIA
86948,2025-04-16,Anubis,4,BESTIA,BESTIA,RED Canids,53,75,BESTIA
86016,2025-04-06,Dust2,3,Bounty Hunters,BESTIA,Bounty Hunters,53,51,BESTIA
86016,2025-04-06,Anubis,4,BESTIA,BESTIA,Bounty Hunters,53,51,BESTIA
98641,2025-09-08,Mirage,3,HOTU,HOTU,Zero Tenacity,51,59,Zero Tenacity
98641,2025-09-08,Nuke,4,Zero Tenacity,HOTU,Zero Tenacity,51,59,HOTU
98641,2025-09-08,Dust2,7,decider,HOTU,Zero Tenacity,51,59,Zero Tenacity
98167,2025-09-07,Inferno,3,Zero Tenacity,FUT,Zero Tenacity,51,59,FUT
98167,2025-09-07,Dust2,4,FUT,FUT,Zero Tenacity,51,59,Zero Tenacity
98167,2025-09-07,Nuke,7,decider,FUT,Zero Tenacity,51,59,Zero Tenacity
96773,2025-08-29,Dust2,3,JiJieHao,JiJieHao,Zero Tenacity,51,59,JiJieHao
96773,2025-08-29,Mirage,4,Zero Tenacity,JiJieHao,Zero Tenacity,51,59,JiJieHao
96759,2025-08-24,Mirage,3,Metizport,Zero Tenacity,Metizport,59,78,Zero Tenacity
96759,2025-08-24,Nuke,4,Zero Tenacity,Zero Tenacity,Metizport,59,78,Metizport
96759,2025-08-24,Inferno,7,decider,Zero Tenacity,Metizport,59,78,Zero Tenacity
96751,2025-08-22,Inferno,3,Partizan,Partizan,Zero Tenacity,51,59,Partizan
96751,2025-08-22,Nuke,4,Zero Tenacity,Partizan,Zero Tenacity,51,59,Zero Tenacity
96751,2025-08-22,Mirage,7,decider,Partizan,Zero Tenacity,51,59,Zero Tenacity
96736,2025-08-19,Inferno,3,FAVBET,Zero Tenacity,FAVBET,59,51,Zero Tenacity
96736,2025-08-19,Nuke,4,Zero Tenacity,Zero Tenacity,FAVBET,59,51,Zero Tenacity
96472,2025-08-14,Nuke,3,Zero Tenacity,Zero Tenacity,Partizan,59,51,Zero Tenacity
96472,2025-08-14,Inferno,4,Partizan,Zero Tenacity,Partizan,59,51,Partizan
96472,2025-08-14,Mirage,7,decider,Zero Tenacity,Partizan,59,51,Zero Tenacity
96206,2025-08-11,Nuke,3,Zero Tenacity,Zero Tenacity,Spirit Academy,59,51,Spirit Academy
96206,2025-08-11,Overpass,4,Spirit Academy,Zero Tenacity,Spirit Academy,59,51,Zero Tenacity
96206,2025-08-11,Train,7,decider,Zero Tenacity,Spirit Academy,59,51,Spirit Academy
94208,2025-08-06,Inferno,3,Zero Tenacity,Johnny Speeds,Zero Tenacity,51,59,Johnny Speeds
94208,2025-08-06,Mirage,4,Johnny Speeds,Johnny Speeds,Zero Tenacity,51,59,Zero Tenacity
94208,2025-08-06,Dust2,7,decider,Johnny Speeds,Zero Tenacity,51,59,Johnny Speeds
94204,2025-08-05,Dust2,3,Zero Tenacity,9INE,Zero Tenacity,51,59,9INE
94204,2025-08-05,Overpass,4,9INE,9INE,Zero Tenacity,51,59,9INE
94197,2025-08-03,Nuke,3,Zero Tenacity,Sangal,Zero Tenacity,76,59,Sangal
94197,2025-08-03,Overpass,4,Sangal,Sangal,Zero Tenacity,76,59,Zero Tenacity
94197,2025-08-03,Mirage,7,decider,Sangal,Zero Tenacity,76,59,Zero Tenacity
94110,2025-07-28,Inferno,3,Zero Tenacity,Zero Tenacity,SINNERS,59,74,Zero Tenacity
94110,2025-07-28,Mirage,4,SINNERS,Zero Tenacity,SINNERS,59,74,Zero Tenacity
94107,2025-07-26,Dust2,3,1win,1win,Zero Tenacity,51,59,Zero Tenacity
94107,2025-07-26,Mirage,4,Zero Tenacity,1win,Zero Tenacity,51,59,1win
94107,2025-07-26,Inferno,7,decider,1win,Zero Tenacity,51,59,Zero Tenacity
94105,2025-07-25,Dust2,3,Zero Tenacity,Zero Tenacity,KOLESIE,59,51,Zero Tenacity
94105,2025-07-25,Mirage,4,KOLESIE,Zero Tenacity,KOLESIE,59,51,Zero Tenacity
92727,2025-07-09,Inferno,7,decider,Zero Tenacity,Nuclear TigeRES,59,51,Nuclear TigeRES
90539,2025-06-18,Dust2,3,Partizan,Partizan,Zero Tenacity,51,59,Zero Tenacity
90539,2025-06-18,Anubis,4,Zero Tenacity,Partizan,Zero Tenacity,51,59,Zero Tenacity
90386,2025-06-16,Anubis,3,Zero Tenacity,9INE,Zero Tenacity,51,59,9INE
90386,2025-06-16,Inferno,4,9INE,9INE,Zero Tenacity,51,59,Zero Tenacity
90386,2025-06-16,Nuke,7,decider,9INE,Zero Tenacity,51,59,Zero Tenacity
91007,2025-06-13,Dust2,3,Insilio,Zero Tenacity,Insilio,59,51,Zero Tenacity
91007,2025-06-13,Anubis,4,Zero Tenacity,Zero Tenacity,Insilio,59,51,Insilio
91007,2025-06-13,Nuke,7,decider,Zero Tenacity,Insilio,59,51,Insilio
90521,2025-06-13,Mirage,3,ECLOT,ECLOT,Zero Tenacity,51,59,ECLOT
90521,2025-06-13,Anubis,4,Zero Tenacity,ECLOT,Zero Tenacity,51,59,ECLOT
90374,2025-06-11,Inferno,3,SINNERS,SINNERS,Zero Tenacity,74,59,SINNERS
90374,2025-06-11,Anubis,4,Zero Tenacity,SINNERS,Zero Tenacity,74,59,Zero Tenacity
90374,2025-06-11,Nuke,7,decider,SINNERS,Zero Tenacity,74,59,Zero Tenacity
90641,2025-06-07,Nuke,3,RUSH B,Zero Tenacity,RUSH B,59,51,RUSH B
90641,2025-06-07,Anubis,4,Zero Tenacity,Zero Tenacity,RUSH B,59,51,Zero Tenacity
90641,2025-06-07,Mirage,7,decider,Zero Tenacity,RUSH B,59,51,RUSH B
90364,2025-06-07,Anubis,3,Zero Tenacity,Iberian Soul,Zero Tenacity,51,59,Iberian Soul
90364,2025-06-07,Inferno,4,Iberian Soul,Iberian Soul,Zero Tenacity,51,59,Iberian Soul
90171,2025-06-03,Anubis,3,undeRRRated,Zero Tenacity,undeRRRated,59,51,Zero Tenacity
90171,2025-06-03,Inferno,4,Zero Tenacity,Zero Tenacity,undeRRRated,59,51,undeRRRated
90171,2025-06-03,Nuke,7,decider,Zero Tenacity,undeRRRated,59,51,Zero Tenacity
89651,2025-05-26,Inferno,3,Zero Tenacity,Astrum,Zero Tenacity,51,59,Astrum
89651,2025-05-26,Mirage,4,Astrum,Astrum,Zero Tenacity,51,59,Zero Tenacity
89651,2025-05-26,Nuke,7,decider,Astrum,Zero Tenacity,51,59,Astrum
89211,2025-05-24,Train,3,Astrum,Astrum,Zero Tenacity,51,59,Zero Tenacity
89211,2025-05-24,Inferno,4,Zero Tenacity,Astrum,Zero Tenacity,51,59,Zero Tenacity
89204,2025-05-22,Mirage,3,Delta,Delta,Zero Tenacity,51,59,Zero Tenacity
89204,2025-05-22,Anubis,4,Zero Tenacity,Delta,Zero Tenacity,51,59,Zero Tenacity
98682,2025-09-10,Train,3,Nocturnal,Wildcard,Nocturnal,61,51,Wildcard
98682,2025-09-10,Mirage,4,Wildcard,Wildcard,Nocturnal,61,51,Wildcard
98812,2025-09-07,Ancient,3,ODDIK,Wildcard,ODDIK,61,51,Wildcard
98812,2025-09-07,Dust2,4,Wildcard,Wildcard,ODDIK,61,51,ODDIK
98812,2025-09-07,Mirage,7,decider,Wildcard,ODDIK,61,51,Wildcard
97947,2025-08-31,Nuke,3,Getting Info,Wildcard,Getting Info,61,51,Getting Info
97947,2025-08-31,Overpass,4,Wildcard,Wildcard,Getting Info,61,51,Getting Info
97872,2025-08-22,Overpass,3,Wildcard,Wildcard,Getting Info,61,51,Wildcard
97872,2025-08-22,Ancient,4,Getting Info,Wildcard,Getting Info,61,51,Wildcard
96919,2025-08-17,Ancient,3,Getting Info,Wildcard,Getting Info,61,51,Getting Info
96919,2025-08-17,Nuke,4,Wildcard,Wildcard,Getting Info,61,51,Getting Info
95186,2025-08-15,Nuke,3,Wildcard,NRG,Wildcard,51,61,NRG
95186,2025-08-15,Train,4,NRG,NRG,Wildcard,51,61,NRG
95181,2025-08-13,Nuke,3,Wildcard,Wildcard,Chicken Coop,61,51,Wildcard
95181,2025-08-13,Train,4,Chicken Coop,Wildcard,Chicken Coop,61,51,Wildcard
94749,2025-08-01,Train,3,Marsborne,Wildcard,Marsborne,61,51,Marsborne
94749,2025-08-01,Inferno,4,Wildcard,Wildcard,Marsborne,61,51,Marsborne
94306,2025-08-01,Nuke,3,Wildcard,Wildcard,NRG,61,51,NRG
94306,2025-08-01,Dust2,4,NRG,Wildcard,NRG,61,51,Wildcard
94306,2025-08-01,Overpass,7,decider,Wildcard,NRG,61,51,Wildcard
94303,2025-07-30,Nuke,3,Wildcard,Wildcard,LAG,61,51,Wildcard
94303,2025-07-30,Inferno,4,LAG,Wildcard,LAG,61,51,LAG
94303,2025-07-30,Train,7,decider,Wildcard,LAG,61,51,Wildcard
94338,2025-07-27,Dust2,3,BLUEJAYS,BLUEJAYS,Wildcard,51,61,BLUEJAYS
94338,2025-07-27,Inferno,4,Wildcard,BLUEJAYS,Wildcard,51,61,BLUEJAYS
94336,2025-07-27,Dust2,3,MIGHT,Wildcard,MIGHT,61,51,Wildcard
94336,2025-07-27,Ancient,4,Wildcard,Wildcard,MIGHT,61,51,Wildcard
88632,2025-05-15,Dust2,3,anything else,Wildcard,anything else,61,51,Wildcard
88632,2025-05-15,Nuke,4,Wildcard,Wildcard,anything else,61,51,Wildcard
87506,2025-04-25,Nuke,3,Wildcard,Wildcard,500,61,51,Wildcard
87506,2025-04-25,Anubis,4,500,Wildcard,500,61,51,Wildcard
86963,2025-04-16,Dust2,3,NRG,Wildcard,NRG,61,51,NRG
86963,2025-04-16,Inferno,4,Wildcard,Wildcard,NRG,61,51,Wildcard
86963,2025-04-16,Anubis,7,decider,Wildcard,NRG,61,51,Wildcard
98871,2025-09-11,Mirage,3,Sharks,GameHunters,Sharks,51,63,Sharks
98871,2025-09-11,Inferno,4,GameHunters,GameHunters,Sharks,51,63,Sharks
98862,2025-09-10,Inferno,3,Crashers,Sharks,Crashers,63,51,Sharks
98862,2025-09-10,Train,4,Sharks,Sharks,Crashers,63,51,Sharks
96297,2025-08-18,Nuke,3,Sharks,2GAME,Sharks,51,63,Sharks
96297,2025-08-18,Mirage,4,2GAME,2GAME,Sharks,51,63,Sharks
96293,2025-08-17,Nuke,3,Sharks,Sharks,Bounty Hunters,63,51,Sharks
96293,2025-08-17,Mirage,4,Bounty Hunters,Sharks,Bounty Hunters,63,51,Sharks
94971,2025-08-14,Inferno,3,Sharks,Sharks,RED Canids,63,75,Sharks
94971,2025-08-14,Mirage,4,RED Canids,Sharks,RED Canids,63,75,RED Canids
94971,2025-08-14,Nuke,7,decider,Sharks,RED Canids,63,75,Sharks
94968,2025-08-13,Nuke,3,ODDIK,Sharks,ODDIK,63,51,ODDIK
94968,2025-08-13,Ancient,4,Sharks,Sharks,ODDIK,63,51,ODDIK
96279,2025-08-12,Overpass,3,GameHunters,Sharks,GameHunters,63,51,Sharks
96279,2025-08-12,Inferno,4,Sharks,Sharks,GameHunters,63,51,Sharks
94573,2025-08-02,Ancient,3,Sharks,Sharks,Dusty Roots,63,51,Sharks
94573,2025-08-02,Inferno,4,Dusty Roots,Sharks,Dusty Roots,63,51,Sharks
92498,2025-07-12,Train,3,Sharks,Sharks,RED Canids,63,75,RED Canids
92498,2025-07-12,Mirage,4,RED Canids,Sharks,RED Canids,63,75,Sharks
92498,2025-07-12,Inferno,7,decider,Sharks,RED Canids,63,75,RED Canids
92632,2025-07-08,Inferno,3,Keyd Stars,Sharks,Keyd Stars,63,51,Sharks
92632,2025-07-08,Train,4,Sharks,Sharks,Keyd Stars,63,51,Sharks
92610,2025-07-08,Ancient,4,Sharks,Sharks,Crashers,63,51,Sharks
91218,2025-06-24,Inferno,3,LP,Sharks,LP,63,51,LP
91218,2025-06-24,Ancient,4,Sharks,Sharks,LP,63,51,LP
89953,2025-06-14,Mirage,3,RED Canids,RED Canids,Sharks,75,63,Sharks
89953,2025-06-14,Nuke,4,Sharks,RED Canids,Sharks,75,63,Sharks
89953,2025-06-14,Train,5,RED Canids,RED Canids,Sharks,75,63,Sharks
89952,2025-05-25,Train,3,W7M,Sharks,W7M,63,51,Sharks
89952,2025-05-25,Nuke,4,Sharks,Sharks,W7M,63,51,Sharks
89915,2025-05-24,Inferno,3,América,Sharks,América,63,51,Sharks
89915,2025-05-24,Ancient,4,Sharks,Sharks,América,63,51,Sharks
87804,2025-05-09,Ancient,3,Bounty Hunters,Bounty Hunters,Sharks,51,63,Sharks
87804,2025-05-09,Nuke,4,Sharks,Bounty Hunters,Sharks,51,63,Bounty Hunters
87970,2025-04-27,Nuke,3,Sharks,BLUEJAYS,Sharks,51,63,Sharks
87970,2025-04-27,Train,4,BLUEJAYS,BLUEJAYS,Sharks,51,63,BLUEJAYS
87970,2025-04-27,Ancient,7,decider,BLUEJAYS,Sharks,51,63,Sharks
86937,2025-04-15,Mirage,3,Solid,Sharks,Solid,63,51,Sharks
86937,2025-04-15,Nuke,4,Sharks,Sharks,Solid,63,51,Sharks
86937,2025-04-15,Anubis,7,decider,Sharks,Solid,63,51,Sharks
97932,2025-09-12,Overpass,3,ECLOT,SINNERS,ECLOT,74,51,SINNERS
97932,2025-09-12,Dust2,4,SINNERS,SINNERS,ECLOT,74,51,ECLOT
97932,2025-09-12,Inferno,7,decider,SINNERS,ECLOT,74,51,ECLOT
98752,2025-09-11,Nuke,3,SINNERS,Famalicão,SINNERS,51,74,SINNERS
98752,2025-09-11,Dust2,4,Famalicão,Famalicão,SINNERS,51,74,SINNERS
98637,2025-09-08,Dust2,3,FORZE Reload,SINNERS,FORZE Reload,74,51,FORZE Reload
98637,2025-09-08,Nuke,4,SINNERS,SINNERS,FORZE Reload,74,51,FORZE Reload
96429,2025-08-18,Mirage,3,SINNERS,Eternal Fire,SINNERS,87,74,SINNERS
96429,2025-08-18,Dust2,4,Eternal Fire,Eternal Fire,SINNERS,87,74,Eternal Fire
96429,2025-08-18,Inferno,7,decider,Eternal Fire,SINNERS,87,74,Eternal Fire
96422,2025-08-17,Dust2,3,Leo,Leo,SINNERS,51,74,SINNERS
96422,2025-08-17,Inferno,4,SINNERS,Leo,SINNERS,51,74,SINNERS
96421,2025-08-16,Dust2,3,Betera,SINNERS,Betera,74,51,Betera
96421,2025-08-16,Nuke,4,SINNERS,SINNERS,Betera,74,51,Betera
96418,2025-08-15,Ancient,3,Leo,SINNERS,Leo,74,51,SINNERS
96418,2025-08-15,Inferno,4,SINNERS,SINNERS,Leo,74,51,SINNERS
94902,2025-08-14,Overpass,3,500,500,SINNERS,51,74,SINNERS
94902,2025-08-14,Nuke,4,SINNERS,500,SINNERS,51,74,SINNERS
94894,2025-08-12,Dust2,3,Alliance,Alliance,SINNERS,51,74,Alliance
94894,2025-08-12,Nuke,4,SINNERS,Alliance,SINNERS,51,74,SINNERS
94894,2025-08-12,Overpass,7,decider,Alliance,SINNERS,51,74,SINNERS
94886,2025-08-09,Nuke,3,SINNERS,Metizport,SINNERS,78,74,SINNERS
94886,2025-08-09,Overpass,4,Metizport,Metizport,SINNERS,78,74,SINNERS
94885,2025-08-09,Overpass,3,RUBY,SINNERS,RUBY,74,51,SINNERS
94885,2025-08-09,Mirage,4,SINNERS,SINNERS,RUBY,74,51,RUBY
94885,2025-08-09,Nuke,7,decider,SINNERS,RUBY,74,51,SINNERS
94098,2025-07-27,Ancient,3,ex-SABRE,ex-SABRE,SINNERS,51,74,SINNERS
94098,2025-07-27,Mirage,4,SINNERS,ex-SABRE,SINNERS,51,74,SINNERS
94097,2025-07-24,Mirage,3,SINNERS,SINNERS,SENZA,74,51,SINNERS
94097,2025-07-24,Dust2,4,unknown,SINNERS,SENZA,74,51,SENZA
94097,2025-07-24,Ancient,7,decider,SINNERS,SENZA,74,51,SENZA
94094,2025-07-23,Mirage,3,SINNERS,SINNERS,ex-SABRE,74,51,SINNERS
94094,2025-07-23,Ancient,4,ex-SABRE,SINNERS,ex-SABRE,74,51,SINNERS
90379,2025-06-13,Inferno,3,SINNERS,SINNERS,ECLOT,74,51,ECLOT
90379,2025-06-13,Ancient,4,ECLOT,SINNERS,ECLOT,74,51,ECLOT
90379,2025-06-13,Anubis,7,decider,SINNERS,ECLOT,74,51,ECLOT
89515,2025-05-30,Inferno,3,SINNERS,SINNERS,Nexus,74,51,SINNERS
89515,2025-05-30,Mirage,4,Nexus,SINNERS,Nexus,74,51,Nexus
89515,2025-05-30,Nuke,7,decider,SINNERS,Nexus,74,51,Nexus
89512,2025-05-29,Inferno,3,SINNERS,SINNERS,9INE,74,51,SINNERS
89512,2025-05-29,Train,4,9INE,SINNERS,9INE,74,51,SINNERS
89867,2025-05-26,Mirage,3,SPARTA,SINNERS,SPARTA,74,51,SPARTA
89867,2025-05-26,Train,4,SINNERS,SINNERS,SPARTA,74,51,SPARTA
89443,2025-05-22,Anubis,3,Zero Tenacity,SINNERS,Zero Tenacity,74,59,Zero Tenacity
89443,2025-05-22,Inferno,4,SINNERS,SINNERS,Zero Tenacity,74,59,SINNERS
89443,2025-05-22,Mirage,7,decider,SINNERS,Zero Tenacity,74,59,SINNERS
89632,2025-05-19,Train,3,Monte,SINNERS,Monte,74,44,SINNERS
89632,2025-05-19,Anubis,4,SINNERS,SINNERS,Monte,74,44,Monte
89632,2025-05-19,Nuke,7,decider,SINNERS,Monte,74,44,SINNERS
88669,2025-05-15,Nuke,3,RUSH B,SINNERS,RUSH B,74,51,RUSH B
88669,2025-05-15,Train,4,SINNERS,SINNERS,RUSH B,74,51,RUSH B
88852,2025-05-13,Mirage,3,Sangal,SINNERS,Sangal,74,76,SINNERS
88852,2025-05-13,Inferno,4,SINNERS,SINNERS,Sangal,74,76,SINNERS
87762,2025-05-10,Ancient,3,PARIVISION,SINNERS,PARIVISION,74,35,PARIVISION
87762,2025-05-10,Inferno,4,SINNERS,SINNERS,PARIVISION,74,35,PARIVISION
88216,2025-05-10,Train,3,SINNERS,SINNERS,FAVBET,74,51,FAVBET
88216,2025-05-10,Inferno,4,FAVBET,SINNERS,FAVBET,74,51,FAVBET
88208,2025-05-08,Nuke,3,Zero Tenacity,SINNERS,Zero Tenacity,74,59,Zero Tenacity
88208,2025-05-08,Mirage,4,SINNERS,SINNERS,Zero Tenacity,74,59,Zero Tenacity
98867,2025-09-11,Train,3,RED Canids,RED Canids,ODDIK,75,51,ODDIK
98867,2025-09-11,Ancient,4,ODDIK,RED Canids,ODDIK,75,51,RED Canids
98867,2025-09-11,Nuke,7,decider,RED Canids,ODDIK,75,51,RED Canids
96292,2025-08-17,Inferno,3,RED Canids,RED Canids,Flamengo,75,51,Flamengo
96292,2025-08-17,Overpass,4,Flamengo,RED Canids,Flamengo,75,51,RED Canids
96292,2025-08-17,Mirage,7,decider,RED Canids,Flamengo,75,51,Flamengo
96276,2025-08-12,Ancient,3,Galorys,RED Canids,Galorys,75,51,Galorys
96276,2025-08-12,Mirage,4,RED Canids,RED Canids,Galorys,75,51,RED Canids
94577,2025-08-03,Overpass,3,RED Canids,Keyd Stars,RED Canids,51,75,Keyd Stars
94577,2025-08-03,Inferno,4,Keyd Stars,Keyd Stars,RED Canids,51,75,RED Canids
94577,2025-08-03,Mirage,7,decider,Keyd Stars,RED Canids,51,75,RED Canids
94151,2025-07-29,Mirage,3,RED Canids,RED Canids,GameHunters,75,51,RED Canids
94151,2025-07-29,Nuke,4,GameHunters,RED Canids,GameHunters,75,51,RED Canids
94144,2025-07-27,Inferno,3,Crashers,RED Canids,Crashers,75,51,RED Canids
94144,2025-07-27,Nuke,4,RED Canids,RED Canids,Crashers,75,51,RED Canids
94131,2025-07-24,Overpass,3,MIBR Academy,RED Canids,MIBR Academy,75,51,RED Canids
94131,2025-07-24,Nuke,4,RED Canids,RED Canids,MIBR Academy,75,51,RED Canids
92658,2025-07-10,Nuke,3,RED Canids,RED Canids,SELVA,75,51,SELVA
92658,2025-07-10,Anubis,4,SELVA,RED Canids,SELVA,75,51,RED Canids
92658,2025-07-10,Mirage,7,decider,RED Canids,SELVA,75,51,SELVA
92488,2025-07-08,Ancient,3,SELVA,SELVA,RED Canids,51,75,RED Canids
92488,2025-07-08,Nuke,4,RED Canids,SELVA,RED Canids,51,75,RED Canids
91828,2025-07-01,Nuke,3,RED Canids,ODDIK,RED Canids,51,75,ODDIK
91828,2025-07-01,Ancient,4,ODDIK,ODDIK,RED Canids,51,75,ODDIK
91820,2025-06-29,Anubis,3,ex-W7M,ex-W7M,RED Canids,51,75,ex-W7M
91820,2025-06-29,Nuke,4,RED Canids,ex-W7M,RED Canids,51,75,RED Canids
91820,2025-06-29,Train,7,decider,ex-W7M,RED Canids,51,75,RED Canids
91819,2025-06-29,Mirage,3,Bounty Hunters,RED Canids,Bounty Hunters,75,51,RED Canids
91819,2025-06-29,Train,4,RED Canids,RED Canids,Bounty Hunters,75,51,Bounty Hunters
